,Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,,AAPL,AMZN,FB,MCD,TWTR,AAPL,AMZN,FB,MCD,TWTR,AAPL,AMZN,FB,MCD,TWTR,AAPL,AMZN,FB,MCD,TWTR,AAPL,AMZN,FB,MCD,TWTR,AAPL,AMZN,FB,MCD,TWTR
9,2019-01-14,36.331119537353516,1617.2099609375,145.38999938964844,173.66835021972656,32.369998931884766,37.5,1617.2099609375,145.38999938964844,181.22000122070312,32.369998931884766,37.817501068115234,1648.199951171875,146.57000732421875,181.75,32.75,37.30500030517578,1595.1500244140625,141.27000427246094,180.69000244140625,32.119998931884766,37.712501525878906,1615.0,142.0,181.4199981689453,32.380001068115234,129756800,6005900,20520300,1886200,9523000
10,2019-01-15,37.07469940185547,1674.56005859375,148.9499969482422,173.4766845703125,33.02000045776367,38.26750183105469,1674.56005859375,148.9499969482422,181.02000427246094,33.02000045776367,38.34749984741211,1675.1600341796875,150.67999267578125,183.2100067138672,33.349998474121094,37.51250076293945,1626.010009765625,145.99000549316406,180.74000549316406,32.45000076293945,37.567501068115234,1632.0,146.00999450683594,181.47000122070312,32.5099983215332,114843600,5998500,24069000,3860200,13548200
11,2019-01-16,37.52762985229492,1683.780029296875,147.5399932861328,171.8762664794922,32.470001220703125,38.73500061035156,1683.780029296875,147.5399932861328,179.35000610351562,32.470001220703125,38.970001220703125,1705.0,149.64999389648438,181.52999877929688,33.29999923706055,38.25,1675.8800048828125,147.0,179.13999938964844,32.439998626708984,38.27000045776367,1684.219970703125,149.0,180.94000244140625,33.099998474121094,122278800,6366900,18025700,3375600,10130200
12,2019-01-17,37.75045394897461,1693.219970703125,148.3000030517578,173.5629119873047,32.849998474121094,38.96500015258789,1693.219970703125,148.3000030517578,181.11000061035156,32.849998474121094,39.415000915527344,1700.1700439453125,149.0,181.11000061035156,33.09000015258789,38.314998626708984,1677.5,146.5,179.02999877929688,32.38999938964844,38.54999923706055,1680.0,146.9499969482422,179.25,32.470001220703125,119284800,4208900,15787900,3061000,12059700
13,2019-01-18,37.982967376708984,1696.199951171875,150.0399932861328,174.9620819091797,33.27000045776367,39.20500183105469,1696.199951171875,150.0399932861328,182.57000732421875,33.27000045776367,39.470001220703125,1716.199951171875,152.42999267578125,183.25999450683594,33.88999938964844,38.994998931884766,1691.5400390625,148.5500030517578,180.94000244140625,32.77000045776367,39.375,1712.0,149.75,183.0399932861328,33.04999923706055,135004000,6020500,31029600,3498000,16776800
14,2019-01-22,37.13040542602539,1632.1700439453125,147.57000732421875,176.87872314453125,32.25,38.32500076293945,1632.1700439453125,147.57000732421875,184.57000732421875,32.25,39.182498931884766,1681.8699951171875,151.52999877929688,185.47999572753906,33.349998474121094,38.154998779296875,1610.199951171875,146.3699951171875,182.25,31.93000030517578,39.102500915527344,1681.0,149.1999969482422,182.25,32.970001220703125,121576000,6416800,22378700,3190300,17780800
15,2019-01-23,37.28056716918945,1640.02001953125,144.3000030517578,178.3354034423828,30.969999313354492,38.47999954223633,1640.02001953125,144.3000030517578,186.08999633789062,30.969999313354492,38.78499984741211,1657.4300537109375,148.8000030517578,186.1699981689453,32.45000076293945,37.92499923706055,1612.0,143.05999755859375,184.11000061035156,30.719999313354492,38.537498474121094,1656.0,148.27999877929688,184.77999877929688,32.2599983215332,92522400,5225200,20098400,2530700,21084400
16,2019-01-24,36.985076904296875,1654.9300537109375,145.8300018310547,179.56204223632812,31.610000610351562,38.17499923706055,1654.9300537109375,145.8300018310547,187.3699951171875,31.610000610351562,38.619998931884766,1657.260009765625,146.44000244140625,187.8800048828125,31.729999542236328,37.935001373291016,1631.780029296875,142.52000427246094,185.94000244140625,30.90999984741211,38.52750015258789,1641.0699462890625,144.63999938964844,186.86000061035156,30.940000534057617,101766000,4089900,20955500,3214200,12470400
17,2019-01-25,38.21064758300781,1670.5699462890625,149.00999450683594,176.33248901367188,32.900001525878906,39.439998626708984,1670.5699462890625,149.00999450683594,184.0,32.900001525878906,39.532501220703125,1683.47998046875,149.8300018310547,189.4199981689453,33.619998931884766,38.58000183105469,1661.6099853515625,146.5399932861328,183.92999267578125,31.979999542236328,38.869998931884766,1670.5,147.47999572753906,188.77000427246094,31.989999771118164,134142000,4945900,22237200,4405600,22513700
18,2019-01-28,37.857025146484375,1637.8900146484375,147.47000122070312,175.9491729736328,33.130001068115234,39.07500076293945,1637.8900146484375,147.47000122070312,183.60000610351562,33.130001068115234,39.08250045776367,1645.0,148.9600067138672,183.72000122070312,33.20000076293945,38.415000915527344,1614.0899658203125,146.2100067138672,181.8300018310547,32.119998931884766,38.9474983215332,1643.5899658203125,148.0500030517578,183.05999755859375,32.650001525878906,104768400,4837700,15508500,4138700,21750800
19,2019-01-29,37.46464538574219,1593.8800048828125,144.19000244140625,174.57875061035156,31.639999389648438,38.66999816894531,1593.8800048828125,144.19000244140625,182.1699981689453,31.639999389648438,39.532501220703125,1632.3800048828125,148.10000610351562,183.72000122070312,33.54999923706055,38.52750015258789,1590.719970703125,143.42999267578125,180.97000122070312,31.459999084472656,39.0625,1631.27001953125,148.08999633789062,183.27999877929688,33.33000183105469,166348800,4632800,17632100,3666700,18849800
20,2019-01-30,40.0247802734375,1670.4300537109375,150.4199981689453,174.1954345703125,32.2599983215332,41.3125,1670.4300537109375,150.4199981689453,181.77000427246094,32.2599983215332,41.537498474121094,1676.949951171875,150.9499969482422,187.7899932861328,32.380001068115234,40.057498931884766,1619.6800537109375,145.6999969482422,178.6699981689453,31.420000076293945,40.8125,1623.0,146.22000122070312,182.9199981689453,32.040000915527344,244439200,5783800,44613200,9489900,17142500
21,2019-01-31,40.31300735473633,1718.72998046875,166.69000244140625,171.33001708984375,33.560001373291016,41.61000061035156,1718.72998046875,166.69000244140625,178.77999877929688,33.560001373291016,42.25,1736.4100341796875,171.67999267578125,181.85000610351562,33.689998626708984,41.13999938964844,1679.0799560546875,165.0,176.8699951171875,32.790000915527344,41.52750015258789,1692.8499755859375,165.60000610351562,180.25,33.06999969482422,162958400,10910300,77233600,10440100,21211300
22,2019-02-01,40.3323860168457,1626.22998046875,165.7100067138672,169.35586547851562,33.189998626708984,41.630001068115234,1626.22998046875,165.7100067138672,176.72000122070312,33.189998626708984,42.244998931884766,1673.06005859375,169.10000610351562,180.49000549316406,34.09000015258789,41.48249816894531,1622.010009765625,165.66000366210938,176.47999572753906,32.959999084472656,41.7400016784668,1638.8800048828125,165.83999633789062,179.5500030517578,33.560001373291016,130672400,11506200,30806500,6529200,18816600
23,2019-02-04,41.478031158447266,1633.31005859375,169.25,170.15127563476562,33.939998626708984,42.8125,1633.31005859375,169.25,177.5500030517578,33.939998626708984,42.915000915527344,1649.6300048828125,169.3000030517578,177.77999877929688,34.18000030517578,41.81999969482422,1613.5,163.6199951171875,175.66000366210938,33.2400016784668,41.852500915527344,1623.0,165.6999969482422,177.2899932861328,33.34000015258789,125982000,4929100,20036000,4533800,14244100
24,2019-02-05,42.18769073486328,1658.81005859375,171.16000366210938,170.17042541503906,34.369998931884766,43.54499816894531,1658.81005859375,171.16000366210938,177.57000732421875,34.369998931884766,43.77000045776367,1665.260009765625,171.97999572753906,179.4199981689453,34.56999969482422,43.087501525878906,1642.5,168.69000244140625,177.22000122070312,33.91999816894531,43.21500015258789,1643.3399658203125,169.14999389648438,177.7100067138672,34.290000915527344,144406400,4453100,22557000,4495900,17610200
25,2019-02-06,42.20222854614258,1640.260009765625,170.49000549316406,168.83836364746094,34.15999984741211,43.560001373291016,1640.260009765625,170.49000549316406,176.17999267578125,34.15999984741211,43.89250183105469,1672.260009765625,172.47000122070312,177.5500030517578,35.25,43.212501525878906,1633.3399658203125,169.27000427246094,175.99000549316406,33.75,43.662498474121094,1670.75,171.1999969482422,177.5500030517578,35.04999923706055,112958400,3939900,13281200,3965200,34058000
26,2019-02-07,41.40293884277344,1614.3699951171875,166.3800048828125,167.97586059570312,30.799999237060547,42.73500061035156,1614.3699951171875,166.3800048828125,175.27999877929688,30.799999237060547,43.48500061035156,1625.5400390625,169.24000549316406,176.25999450683594,31.729999542236328,42.584999084472656,1592.9100341796875,165.25,174.30999755859375,30.309999465942383,43.099998474121094,1625.0,168.1999969482422,176.0,31.170000076293945,126966800,4626600,17517600,4176300,69764100
27,2019-02-08,41.45159149169922,1588.219970703125,167.3300018310547,167.4679412841797,30.010000228881836,42.602500915527344,1588.219970703125,167.3300018310547,174.75,30.010000228881836,42.665000915527344,1588.5899658203125,167.3699951171875,175.47000122070312,30.739999771118164,42.10499954223633,1566.760009765625,164.2100067138672,174.39999389648438,29.420000076293945,42.247501373291016,1586.0,164.47000122070312,174.77000427246094,30.469999313354492,95280000,5657500,12561400,4051600,40669800
28,2019-02-11,41.21321105957031,1591.0,165.7899932861328,166.9983673095703,30.229999542236328,42.35749816894531,1591.0,165.7899932861328,174.25999450683594,30.229999542236328,42.8025016784668,1609.2900390625,168.3000030517578,175.89999389648438,30.440000534057617,42.3125,1586.0,165.0800018310547,174.1699981689453,29.65999984741211,42.76250076293945,1600.97998046875,167.89999389648438,175.24000549316406,30.170000076293945,83973600,3317300,12811200,3216400,28838200
29,2019-02-12,41.56835174560547,1638.010009765625,165.0399932861328,166.720458984375,30.389999389648438,42.72249984741211,1638.010009765625,165.0399932861328,173.97000122070312,30.389999389648438,42.75,1639.4000244140625,168.33999633789062,175.27999877929688,30.799999237060547,42.42499923706055,1598.8800048828125,164.5,173.8000030517578,30.229999542236328,42.525001525878906,1604.0,166.86000061035156,174.7899932861328,30.440000534057617,89134000,4858600,16292300,4692800,20315300
30,2019-02-13,41.3956413269043,1640.0,164.07000732421875,166.8929443359375,31.1200008392334,42.54499816894531,1640.0,164.07000732421875,174.14999389648438,31.1200008392334,43.119998931884766,1656.3800048828125,166.22000122070312,174.66000366210938,31.84000015258789,42.47999954223633,1637.1099853515625,163.72999572753906,173.75,30.549999237060547,42.84749984741211,1647.0,165.3800048828125,174.0,30.56999969482422,89960800,3560300,14205100,5283000,29683300
31,2019-02-14,41.54645538330078,1622.6500244140625,163.9499969482422,168.54127502441406,30.959999084472656,42.70000076293945,1622.6500244140625,163.9499969482422,175.8699951171875,30.959999084472656,42.814998626708984,1637.9000244140625,164.8699951171875,176.44000244140625,31.280000686645508,42.345001220703125,1606.06005859375,162.25,173.41000366210938,30.600000381469727,42.4275016784668,1624.5,163.19000244140625,173.92999267578125,30.860000610351562,87342800,4120500,12755200,4428800,15321100
32,2019-02-15,41.45402526855469,1607.949951171875,162.5,172.47042846679688,31.229999542236328,42.60499954223633,1607.949951171875,162.5,179.97000122070312,31.229999542236328,42.92499923706055,1628.9100341796875,164.6999969482422,179.97999572753906,31.799999237060547,42.4375,1604.5,160.86000061035156,177.00999450683594,30.969999313354492,42.8125,1627.8599853515625,164.50999450683594,177.27999877929688,31.200000762939453,98507200,4343900,15504400,4648600,17591500
33,2019-02-19,41.57807922363281,1627.5799560546875,162.2899932861328,171.78042602539062,31.649999618530273,42.73249816894531,1627.5799560546875,162.2899932861328,179.25,31.649999618530273,42.86000061035156,1634.0,164.14999389648438,181.89999389648438,32.11000061035156,42.372501373291016,1600.56005859375,160.3300018310547,179.16000366210938,31.149999618530273,42.4275016784668,1601.0,160.5,181.11000061035156,31.229999542236328,75891200,3681700,14345400,4765400,14391700
34,2019-02-20,41.84564971923828,1622.0999755859375,162.55999755859375,172.96873474121094,31.3700008392334,43.00749969482422,1622.0999755859375,162.55999755859375,180.49000549316406,31.3700008392334,43.33000183105469,1634.9300537109375,163.72000122070312,180.9199981689453,31.93000030517578,42.747501373291016,1610.1199951171875,161.25,179.33999633789062,31.209999084472656,42.79750061035156,1630.0,162.25,179.47000122070312,31.709999084472656,104457600,3337600,11770700,3707400,16871100
35,2019-02-21,41.60969924926758,1619.43994140625,160.0399932861328,175.19207763671875,30.760000228881836,42.76499938964844,1619.43994140625,160.0399932861328,182.80999755859375,30.760000228881836,43.092498779296875,1623.56005859375,162.24000549316406,183.33999633789062,31.479999542236328,42.57500076293945,1600.9100341796875,159.58999633789062,180.39999389648438,30.600000381469727,42.95000076293945,1619.8499755859375,161.92999267578125,180.4499969482422,31.360000610351562,68998800,3483400,15607800,4391000,13944900
36,2019-02-22,42.07429885864258,1631.56005859375,161.88999938964844,175.53707885742188,31.709999084472656,43.24250030517578,1631.56005859375,161.88999938964844,183.1699981689453,31.709999084472656,43.25,1634.93994140625,162.41000366210938,183.41000366210938,31.729999542236328,42.845001220703125,1621.1700439453125,160.30999755859375,182.0,30.809999465942383,42.89500045776367,1623.5,160.5800018310547,182.97999572753906,30.809999465942383,75652800,3096200,15858500,3073500,15413400
37,2019-02-25,42.380794525146484,1633.0,164.6199951171875,175.0004119873047,31.989999771118164,43.557498931884766,1633.0,164.6199951171875,182.61000061035156,31.989999771118164,43.967498779296875,1654.5999755859375,166.07000732421875,184.7100067138672,32.709999084472656,43.48749923706055,1630.3900146484375,162.89999389648438,182.41000366210938,31.8799991607666,43.540000915527344,1641.449951171875,163.07000732421875,183.92999267578125,31.989999771118164,87493600,3184500,18737100,3090800,15061300
38,2019-02-26,42.405113220214844,1636.4000244140625,164.1300048828125,175.57542419433594,31.010000228881836,43.58250045776367,1636.4000244140625,164.1300048828125,183.2100067138672,31.010000228881836,43.82500076293945,1639.989990234375,166.24000549316406,183.80999755859375,31.959999084472656,43.29249954223633,1616.1300048828125,163.8000030517578,182.47000122070312,30.989999771118164,43.4275016784668,1625.97998046875,164.33999633789062,183.44000244140625,31.889999389648438,68280800,2665800,13784100,2219100,17519100
39,2019-02-27,42.536468505859375,1641.0899658203125,162.80999755859375,175.7191619873047,30.40999984741211,43.717498779296875,1641.0899658203125,162.80999755859375,183.36000061035156,30.40999984741211,43.75,1641.81005859375,163.92999267578125,184.05999755859375,31.0,43.182498931884766,1615.0999755859375,160.41000366210938,182.83999633789062,29.899999618530273,43.3025016784668,1628.1800537109375,162.89999389648438,183.07000732421875,30.950000762939453,111341600,3148800,12697500,2261700,24639100
40,2019-02-28,42.11808776855469,1639.8299560546875,161.4499969482422,177.3008270263672,30.780000686645508,43.287498474121094,1639.8299560546875,161.4499969482422,183.83999633789062,30.780000686645508,43.727500915527344,1651.77001953125,163.5,183.97999572753906,30.790000915527344,43.22999954223633,1633.8299560546875,160.86000061035156,182.00999450683594,30.010000228881836,43.58000183105469,1635.25,162.3699951171875,182.1300048828125,30.25,112861600,3025900,11114200,3297900,15242900
41,2019-03-01,42.56079864501953,1671.72998046875,162.27999877929688,178.46778869628906,30.6200008392334,43.74250030517578,1671.72998046875,162.27999877929688,185.0500030517578,30.6200008392334,43.787498474121094,1674.260009765625,163.1300048828125,185.64999389648438,31.190000534057617,43.22249984741211,1651.0,161.69000244140625,184.07000732421875,30.280000686645508,43.56999969482422,1655.1300048828125,162.60000610351562,184.58999633789062,31.170000076293945,103544800,4974900,11097800,2691000,12360700
42,2019-03-04,42.77485275268555,1696.1700439453125,167.3699951171875,174.1664276123047,30.5,43.962501525878906,1696.1700439453125,167.3699951171875,180.58999633789062,30.5,44.4375,1709.4300537109375,167.5,184.72999572753906,31.260000228881836,43.49250030517578,1674.3599853515625,163.8300018310547,179.6999969482422,30.06999969482422,43.92250061035156,1685.0,163.89999389648438,184.5500030517578,30.780000686645508,109744800,6167400,18894700,4899800,15920400
43,2019-03-05,42.6970100402832,1692.4300537109375,171.25999450683594,174.89939880371094,31.030000686645508,43.88249969482422,1692.4300537109375,171.25999450683594,181.35000610351562,31.030000686645508,44.0,1707.800048828125,171.8800048828125,181.75,31.229999542236328,43.6349983215332,1689.010009765625,166.5500030517578,180.35000610351562,30.389999389648438,43.98500061035156,1702.949951171875,167.3699951171875,180.60000610351562,30.5,78949600,3681500,28187900,3362500,13073500
44,2019-03-06,42.451332092285156,1668.949951171875,172.50999450683594,175.5552215576172,30.799999237060547,43.630001068115234,1668.949951171875,172.50999450683594,182.02999877929688,30.799999237060547,43.872501373291016,1697.75,173.57000732421875,183.4600067138672,31.34000015258789,43.48500061035156,1668.280029296875,171.27000427246094,181.89999389648438,30.59000015258789,43.66749954223633,1695.969970703125,172.89999389648438,182.0,30.940000534057617,83241600,3996000,21531700,2083900,10938600
45,2019-03-07,41.9599723815918,1625.949951171875,169.1300048828125,174.09890747070312,30.1200008392334,43.125,1625.949951171875,169.1300048828125,180.52000427246094,30.1200008392334,43.61000061035156,1669.75,171.74000549316406,182.38999938964844,30.84000015258789,43.005001068115234,1620.510009765625,167.61000061035156,179.9499969482422,30.010000228881836,43.467498779296875,1667.3699951171875,171.5,182.1199951171875,30.760000228881836,99185600,4957000,18306500,3268100,15779900
46,2019-03-08,42.05970764160156,1620.800048828125,169.60000610351562,173.1151885986328,30.040000915527344,43.227500915527344,1620.800048828125,169.60000610351562,179.5,30.040000915527344,43.26750183105469,1622.719970703125,169.6199951171875,180.0,30.209999084472656,42.375,1586.5699462890625,165.97000122070312,178.27000427246094,29.40999984741211,42.58000183105469,1604.010009765625,166.1999969482422,179.75,29.639999389648438,95997600,4667000,13184800,2757200,11964300
47,2019-03-11,43.516746520996094,1670.6199951171875,172.07000732421875,174.63902282714844,30.8700008392334,44.724998474121094,1670.6199951171875,172.07000732421875,181.0800018310547,30.8700008392334,44.779998779296875,1672.2900390625,174.3000030517578,181.1199951171875,30.90999984741211,43.837501525878906,1626.010009765625,171.5800018310547,179.8000030517578,30.239999771118164,43.872501373291016,1626.1199951171875,171.60000610351562,180.0,30.239999771118164,128044000,3876400,18884000,2071500,16013200
48,2019-03-12,44.005680084228516,1673.0999755859375,171.9199981689453,175.36231994628906,31.15999984741211,45.227500915527344,1673.0999755859375,171.9199981689453,181.8300018310547,31.15999984741211,45.66749954223633,1684.27001953125,173.8000030517578,182.10000610351562,31.40999984741211,44.842498779296875,1660.97998046875,171.22000122070312,180.66000366210938,30.889999389648438,45.0,1669.0,172.08999633789062,181.6699981689453,31.149999618530273,129870400,3614500,12155300,2191800,12324300
49,2019-03-13,44.20027542114258,1690.81005859375,173.3699951171875,175.5841522216797,31.299999237060547,45.4275016784668,1690.81005859375,173.3699951171875,182.05999755859375,31.299999237060547,45.82500076293945,1700.0,174.02999877929688,183.17999267578125,31.479999542236328,45.22999954223633,1679.3499755859375,172.1199951171875,181.6999969482422,31.040000915527344,45.5625,1683.0,172.32000732421875,182.52000427246094,31.309999465942383,124130000,3552000,11973300,2612100,10201300
50,2019-03-14,44.69163131713867,1686.219970703125,170.1699981689453,176.23995971679688,31.030000686645508,45.932498931884766,1686.219970703125,170.1699981689453,182.74000549316406,31.030000686645508,46.025001525878906,1702.0,171.14999389648438,182.77999877929688,31.549999237060547,45.63999938964844,1684.3399658203125,168.16000366210938,180.6699981689453,30.940000534057617,45.974998474121094,1691.199951171875,169.75999450683594,181.99000549316406,31.280000686645508,94318000,2946600,18037400,2375300,12090600
51,2019-03-15,45.272987365722656,1712.3599853515625,165.97999572753906,178.73780822753906,31.219999313354492,46.529998779296875,1712.3599853515625,165.97999572753906,185.3300018310547,31.219999313354492,46.83250045776367,1718.800048828125,167.5800018310547,185.4600067138672,31.40999984741211,45.935001373291016,1693.1300048828125,162.50999450683594,182.11000061035156,30.709999084472656,46.212501525878906,1703.0,167.16000366210938,183.27000427246094,31.040000915527344,156171600,7550900,37135400,6010500,17522700
52,2019-03-18,45.73516082763672,1742.1500244140625,160.47000122070312,177.4069061279297,31.079999923706055,47.005001068115234,1742.1500244140625,160.47000122070312,183.9499969482422,31.079999923706055,47.09749984741211,1750.0,163.89999389648438,186.25999450683594,31.579999923706055,46.4474983215332,1712.6300048828125,159.27999877929688,183.41000366210938,30.84000015258789,46.45000076293945,1712.699951171875,163.57000732421875,185.97999572753906,31.25,104879200,5429100,37524200,3669200,13172600
53,2019-03-19,45.37272262573242,1761.8499755859375,161.57000732421875,176.59677124023438,31.270000457763672,46.63249969482422,1761.8499755859375,161.57000732421875,183.11000061035156,31.270000457763672,47.247501373291016,1784.1600341796875,163.82000732421875,184.3699951171875,31.5,46.47999954223633,1753.510009765625,160.82000732421875,182.52999877929688,30.8799991607666,47.087501525878906,1753.510009765625,161.47999572753906,184.05999755859375,31.149999618530273,126585600,6364200,25611500,4102800,15557400
54,2019-03-20,45.76921081542969,1797.27001953125,165.44000244140625,178.39064025878906,32.56999969482422,47.040000915527344,1797.27001953125,165.44000244140625,184.97000122070312,32.56999969482422,47.372501373291016,1799.5,166.1199951171875,185.36000061035156,32.650001525878906,46.182498931884766,1767.030029296875,161.24000549316406,182.32000732421875,31.15999984741211,46.557498931884766,1769.93994140625,161.5,183.3800048828125,31.239999771118164,124140800,6265600,20211500,3522400,22373800
55,2019-03-21,47.45490646362305,1819.260009765625,166.0800018310547,179.74082946777344,32.61000061035156,48.772499084472656,1819.260009765625,166.0800018310547,186.3699951171875,32.61000061035156,49.08250045776367,1823.75,166.38999938964844,186.6300048828125,32.689998626708984,47.45249938964844,1787.280029296875,163.75,184.42999267578125,32.029998779296875,47.505001068115234,1796.260009765625,164.88999938964844,184.44000244140625,32.310001373291016,204136800,5767800,16223000,2830200,13346900
56,2019-03-22,46.472190856933594,1764.77001953125,164.33999633789062,180.1651611328125,33.02000045776367,47.76250076293945,1764.77001953125,164.33999633789062,186.80999755859375,33.02000045776367,49.42250061035156,1818.97998046875,167.4199981689453,188.64999389648438,34.209999084472656,47.69499969482422,1763.1099853515625,164.08999633789062,185.94000244140625,32.34000015258789,48.834999084472656,1810.1700439453125,165.64999389648438,185.9600067138672,32.5,169630800,6363000,16389200,3319600,28034700
57,2019-03-25,45.91029357910156,1774.260009765625,166.2899932861328,179.1139373779297,32.59000015258789,47.185001373291016,1774.260009765625,166.2899932861328,185.72000122070312,32.59000015258789,47.994998931884766,1782.6800537109375,166.5399932861328,186.4600067138672,33.29999923706055,46.650001525878906,1747.5,162.0,184.00999450683594,32.279998779296875,47.877498626708984,1757.7900390625,163.0,186.25,32.83000183105469,175381200,5103800,12631200,2651600,15272300
58,2019-03-26,45.43595886230469,1783.760009765625,167.67999267578125,180.8113555908203,33.060001373291016,46.6974983215332,1783.760009765625,167.67999267578125,187.47999572753906,33.060001373291016,48.220001220703125,1805.77001953125,169.4499969482422,188.8800048828125,33.86000061035156,46.14500045776367,1773.3599853515625,166.35000610351562,186.35000610351562,32.91999816894531,47.915000915527344,1793.0,167.35000610351562,186.64999389648438,32.97999954223633,199202000,4865900,15437900,2609600,17252300
59,2019-03-27,45.8446159362793,1765.699951171875,165.8699951171875,180.8402862548828,32.279998779296875,47.11750030517578,1765.699951171875,165.8699951171875,187.50999450683594,32.279998779296875,47.439998626708984,1787.5,168.94000244140625,188.66000366210938,33.45000076293945,46.63750076293945,1745.6800537109375,164.7899932861328,187.02999877929688,31.950000762939453,47.1875,1784.1300048828125,167.85000610351562,187.63999938964844,32.93000030517578,119393600,4324800,10620300,1684800,13669400
